;uuid;giorno_min;giorno_max;durata_vita;conteggio_giorni_totale;site_giallozafferano;site_repubblica;site_subito;site_ansa;site_kijiji;site_corriere;site_ebay;site_pianetadonna;site_aranzulla;site_greenme;site_gazzetta;site_sole24ore;site_pourfemme;site_alfemminile;site_corrieresport;site_cookaround;site_autoscout;site_staseratv;prima_citta;browser_name;device_name;os_name
9540;9541;12/06/19;16/06/19;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CE;Chrome Mobile;Mobile;Android
9541;9542;02/04/19;25/05/19;54;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;ITA-NA;Chrome Mobile;Mobile;Android
9542;9543;14/05/19;11/06/19;29;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome;Desktop and Laptop;Windows 7
9543;9544;18/05/19;18/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CO;Chrome;Desktop and Laptop;Windows 10
9544;9545;30/05/19;30/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9545;9546;02/06/19;02/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Mobile Safari 12;Tablet;iPad
9546;9547;11/06/19;15/06/19;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Chrome Mobile;Mobile;Android
9547;9548;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome;Desktop and Laptop;Windows 10
9548;9549;24/05/19;27/05/19;4;3;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome;Desktop and Laptop;Windows Vista
9549;9550;07/06/19;15/06/19;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VB;Safari 12;Desktop and Laptop;Mac OS X
9550;9551;29/05/19;29/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome Mobile;Mobile;Android
9551;9552;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TS;Safari 12;Desktop and Laptop;Mac OS X
9552;9553;03/06/19;16/06/19;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Edge;Desktop and Laptop;Windows 10
9553;9554;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SR;Explorer 11;Desktop and Laptop;Windows 7
9554;9555;02/06/19;02/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Chrome Mobile;Mobile;Android
9555;9556;04/06/19;06/06/19;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Mobile Safari 12;Mobile;iPhone
9556;9557;25/01/19;18/05/19;114;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TS;Chrome Mobile;Mobile;Android
9557;9558;16/05/19;16/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CL;Safari 12;Desktop and Laptop;Mac OS X
9558;9559;16/05/19;16/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 11;Mobile;iPhone
9559;9560;30/05/19;30/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FI;Chrome;Desktop and Laptop;Windows 7
9560;9561;02/06/19;02/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Edge;Desktop and Laptop;Windows 10
9561;9562;23/05/19;23/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9562;9563;31/05/19;01/06/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Chrome Mobile;Mobile;Android
9563;9564;15/06/19;16/06/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Safari 12;Desktop and Laptop;Mac OS X
9564;9565;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9565;9566;30/12/18;11/06/19;164;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;ITA-PT;Chrome Mobile;Mobile;Android
9566;9567;17/05/19;17/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Chrome;Desktop and Laptop;
9567;9568;13/05/19;31/05/19;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Explorer 11;Desktop and Laptop;Windows 7
9568;9569;22/11/18;31/05/19;191;33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;ITA-MI;Chrome Mobile;Mobile;Android
9569;9570;07/06/19;07/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SR;Mobile Safari 12;Mobile;iPhone
9570;9571;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CE;Mobile Safari 12;Mobile;iPhone
9571;9572;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9572;9573;04/01/19;16/06/19;164;116;1;0;0;1;0;0;0;0;0;0;27;0;0;0;3;0;0;2;ITA-AP;;;
9573;9574;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Edge;Desktop and Laptop;Windows 10
9574;9575;18/05/19;10/06/19;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome Mobile;Mobile;Android
9575;9576;23/11/18;16/06/19;206;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Mac OS X
9576;9577;13/04/19;13/06/19;62;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CE;Chrome Mobile;Mobile;Android
9577;9578;23/05/19;02/06/19;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PC;Chrome Mobile;Mobile;Android
9578;9579;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PA;Chrome Mobile;Mobile;Android
9579;9580;06/04/19;15/06/19;71;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;ITA-RM;Chrome Mobile;Mobile;Android
9580;9581;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CZ;Mobile Safari 12;Mobile;iPhone
9581;9582;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SI;Chrome;Desktop and Laptop;Windows 10
9582;9583;02/04/19;09/06/19;69;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9583;9584;07/03/19;12/06/19;98;8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BO;Chrome;Desktop and Laptop;Windows 8
9584;9585;12/06/19;12/06/19;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
9585;9586;30/05/19;30/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Mobile Safari 12;Mobile;iPhone
9586;9587;01/02/18;14/06/19;499;210;0;0;0;0;0;3;0;0;0;0;0;0;0;0;10;0;0;0;ITA-RM;;Mobile;iPhone
9587;9588;27/05/19;27/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9588;9589;25/05/19;25/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BA;Chrome;Desktop and Laptop;Windows 10
9589;9590;30/04/18;14/06/19;411;129;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;ITA-TA;;Desktop and Laptop;Mac OS X
9590;9591;27/05/19;30/05/19;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SS;Explorer 11;Desktop and Laptop;Windows 7
9591;9592;27/04/19;31/05/19;35;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;ITA-KR;Chrome Mobile;Mobile;Android
9592;9593;13/05/19;22/05/19;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
9593;9594;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9594;9595;10/06/19;12/06/19;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BA;Mobile Safari 12;Mobile;iPhone
9595;9596;24/04/19;14/06/19;52;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Chrome Mobile;Mobile;Android
9596;9597;03/06/17;16/06/19;744;648;20;0;4;7;6;10;0;1;9;6;2;1;2;18;0;0;0;55;ITA-MI;Chrome Mobile;Mobile;Android
9597;9598;05/06/17;13/06/19;739;224;0;156;0;2;0;0;1;0;0;0;1;0;0;0;0;4;0;2;ITA-RM;Chrome Mobile;Mobile;
9598;9599;07/06/19;07/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9599;9600;15/05/19;04/06/19;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MO;Chrome Mobile;Mobile;Android
9600;9601;16/04/19;18/05/19;33;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PD;Safari 10;Desktop and Laptop;Mac OS X
9601;9602;18/05/19;18/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome;Desktop and Laptop;Windows 7
9602;9603;04/04/19;06/06/19;64;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9603;9604;22/02/19;30/05/19;98;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Chrome Mobile;Mobile;Android
9604;9605;06/05/19;09/06/19;35;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RC;Firefox 4+;Desktop and Laptop;Windows XP
9605;9606;28/05/19;28/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9606;9607;17/05/19;17/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Edge;Desktop and Laptop;Windows 10
9607;9608;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SA;Chrome;Desktop and Laptop;Windows 7
9608;9609;09/06/19;11/06/19;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BA;Mobile Safari 12;Mobile;iPhone
9609;9610;11/06/19;11/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MO;Safari 12;Desktop and Laptop;Mac OS X
9610;9611;20/06/18;15/06/19;361;308;0;1;0;3;0;0;0;0;0;0;9;0;0;0;2;0;0;74;ITA-NA;Chrome Mobile;Mobile;Android
9611;9612;18/05/19;18/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9612;9613;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Chrome;Desktop and Laptop;Windows 10
9613;9614;21/03/19;05/06/19;77;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FI;Chrome;Tablet;Android
9614;9615;24/05/19;15/06/19;23;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BG;Chrome;Desktop and Laptop;Windows 10
9615;9616;03/04/19;05/06/19;64;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
9616;9617;08/04/19;08/06/19;62;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9617;9618;01/06/19;01/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9618;9619;29/11/18;16/06/19;200;123;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;;Mobile;Android
9619;9620;02/06/19;02/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PA;Android 4;Mobile;Android
9620;9621;31/05/19;31/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9621;9622;23/05/19;23/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TV;Mobile Safari 12;Mobile;iPhone
9622;9623;12/06/19;12/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LC;Mobile Safari 12;Tablet;iPad
9623;9624;16/04/19;07/06/19;53;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CE;Chrome;Desktop and Laptop;Windows 10
9624;9625;16/05/19;16/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-AN;Chrome;Desktop and Laptop;Windows 7
9625;9626;16/04/19;16/06/19;62;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FR;Mobile Safari 12;Tablet;iPad
9626;9627;26/05/19;08/06/19;14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BR;Mobile Safari 9;Tablet;iPad
9627;9628;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 10;Tablet;iPad
9628;9629;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9629;9630;22/11/18;09/06/19;200;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CL;Chrome Mobile;Mobile;Android
9630;9631;29/11/18;14/06/19;198;51;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Firefox Mobile;Mobile;Android
9631;9632;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Chrome Mobile;Mobile;Android
9632;9633;16/05/19;16/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9633;9634;13/06/19;13/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VE;Mobile Safari 12;Tablet;iPad
9634;9635;16/04/19;24/05/19;39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TN;Edge;Desktop and Laptop;Windows 10
9635;9636;20/06/18;16/06/19;362;127;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PD;Chrome Mobile;Mobile;Android
9636;9637;14/04/19;19/05/19;36;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PA;Chrome Mobile;Mobile;Android
9637;9638;25/08/17;12/06/19;657;179;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;ITA-PE;Chrome Mobile;Mobile;
9638;9639;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
9639;9640;01/06/19;02/06/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9640;9641;04/04/19;06/06/19;64;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9641;9642;13/06/19;13/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9642;9643;27/05/19;14/06/19;19;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Firefox 4+;Desktop and Laptop;Windows 7
9643;9644;14/05/19;21/05/19;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Mobile Safari 12;Mobile;iPhone
9644;9645;09/04/19;07/06/19;60;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MB;Chrome Mobile;Mobile;Android
9645;9646;17/05/19;08/06/19;23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CA;;;Android
9646;9647;28/05/19;28/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-FI;Chrome;Desktop and Laptop;Windows 8.1
9647;9648;29/05/19;15/06/19;18;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Chrome;Tablet;Android
9648;9649;28/04/19;26/05/19;29;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RM;Edge;Desktop and Laptop;Windows 10
9649;9650;08/12/18;09/06/19;184;52;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;ITA-RM;Chrome Mobile;Mobile;Android
9650;9651;16/12/18;19/05/19;155;75;14;121;3;81;16;3;2;1;7;0;18;16;0;7;57;2;3;86;ITA-MI;Mobile Safari 12;Mobile;iPhone
9651;9652;27/05/19;27/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SA;Mobile Safari 12;Mobile;iPhone
9652;9653;01/06/19;01/06/19;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BA;Chrome;Tablet;Android
9653;9654;06/06/19;06/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-SR;Mobile Safari 12;Mobile;iPhone
9654;9655;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Mobile Safari 12;Mobile;iPhone
9655;9656;17/05/19;17/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Explorer 11;Desktop and Laptop;Windows 7
9656;9657;14/06/19;14/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NA;Mobile Safari 10;Mobile;iPhone
9657;9658;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CS;Mobile Safari 12;Mobile;iPhone
9658;9659;16/05/19;16/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9659;9660;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BL;Chrome;Desktop and Laptop;Windows Vista
9660;9661;23/04/19;12/06/19;51;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VR;Chrome;Desktop and Laptop;Windows 10
9661;9662;30/05/19;14/06/19;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Windows 10
9662;9663;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9663;9664;30/03/19;16/06/19;79;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;ITA-AN;Chrome Mobile;Mobile;Android
9664;9665;29/05/19;13/06/19;16;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-UD;Safari 12;Desktop and Laptop;Mac OS X
9665;9666;18/04/19;09/06/19;53;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PV;Chrome;Desktop and Laptop;Windows 10
9666;9667;11/06/19;11/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LU;Chrome;Tablet;Android
9667;9668;05/06/19;13/06/19;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PO;Chrome Mobile;Mobile;Android
9668;9669;29/05/19;29/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TA;Mobile Safari 12;Mobile;iPhone
9669;9670;31/05/19;10/06/19;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RG;Chrome;Desktop and Laptop;Windows 10
9670;9671;02/09/18;16/06/19;288;30;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14;0;0;0;ITA-MB;;Mobile;iPhone
9671;9672;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;
9672;9673;02/04/19;06/06/19;66;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CO;Chrome;Desktop and Laptop;Windows 10
9673;9674;25/12/18;14/06/19;172;77;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;ITA-UD;Mobile Safari 12;Mobile;iPhone
9674;9675;03/06/19;03/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-IS;Mobile Safari 12;Mobile;iPhone
9675;9676;28/05/19;30/05/19;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9676;9677;18/05/19;18/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CB;Explorer 11;Desktop and Laptop;Windows 8.1
9677;9678;19/05/19;19/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Chrome Mobile;Mobile;Android
9678;9679;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-RN;Mobile Safari 12;Mobile;iPhone
9679;9680;04/06/19;04/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome Mobile;Mobile;Android
9680;9681;13/06/19;13/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Desktop and Laptop;Windows 7
9681;9682;12/06/19;12/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9682;9683;12/06/19;12/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9683;9684;12/06/19;12/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MB;Chrome Mobile;Mobile;Android
9684;9685;16/04/19;08/06/19;54;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;ITA-MO;Chrome Mobile;Mobile;Android
9685;9686;23/05/19;24/05/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BS;Chrome;Desktop and Laptop;Windows 10
9686;9687;20/05/19;20/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Tablet;Android
9687;9688;14/06/19;15/06/19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Chrome;Desktop and Laptop;Windows 10
9688;9689;22/05/19;22/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 9;Tablet;iPad
9689;9690;25/05/19;25/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9690;9691;25/05/19;25/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Chrome Mobile;Mobile;Android
9691;9692;06/05/19;25/05/19;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-CO;Chrome Mobile;Mobile;Android
9692;9693;06/05/19;29/05/19;24;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-PD;Chrome Mobile;Mobile;Android
9693;9694;08/06/19;08/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Opera 15+;Mobile;Android
9694;9695;10/06/19;10/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-BI;Chrome Mobile;Mobile;Android
9695;9696;30/05/19;13/06/19;15;4;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Mobile Safari 12;Tablet;iPad
9696;9697;13/05/19;13/06/19;32;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome;Tablet;Android
9697;9698;04/06/19;04/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-NU;Chrome;Desktop and Laptop;Windows 7
9698;9699;16/06/19;16/06/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Mobile Safari 12;Mobile;iPhone
9699;9700;19/05/19;01/06/19;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-IS;Chrome Mobile;Mobile;Android
9700;9701;26/05/19;26/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9701;9702;07/05/19;29/05/19;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Mobile Safari 12;Mobile;iPhone
9702;9703;30/05/19;30/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-LC;Mobile Safari 10;Tablet;iPad
9703;9704;21/05/19;21/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Chrome Mobile;Mobile;Android
9704;9705;16/05/19;16/05/19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-VI;Chrome Mobile;Mobile;Android
9705;9706;30/03/19;10/06/19;73;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ITA-TO;Chrome Mobile;Mobile;Android
9706;9707;11/06/19;11/06/19;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ITA-MI;Safari 12;Desktop and Laptop;Mac OS X
9707;9708;03/06/19;14/06/19;12;11;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;4;ITA-MI;Mobile Safari 12;Tablet;iPad
